,id,name,beginYear,endYear,description,countries
166,0e04e2a9-3f7d-4814-aedb-41bb1f969f4e,1929 Event 2,1929,1929,"February 11: Pope Pius XI signs the Lateran Treaty with Italian leader Benito Mussolini, after which the Vatican City is recognised as a sovereign state.",[]
167,0e2a8ac8-6162-4167-a4e8-b05968d78488,1740 Event 1,1740,1740,"1740: 9 October, a massacre of Batavia's ethnic Chinese begins after they are suspected by the VOC of planning a rebellion; approximately 10,000 are killed and the Chinese quarter is burned.&#91;12&#93;",[]
168,0e37bf20-a226-4b97-8fe7-ad90d39eb65e,1981 Event 4,1981,1981,Iran releases the 52 U.S. hostages held in Tehran after 444 days.,[]
169,0e405c28-cd39-4d65-abff-d6a28940949c,1930 Event 6,1930,1930,July 13 – 30: The first FIFA World Cup is hosted in Uruguay. The champions are Uruguay.,[]
170,0e482324-7497-490d-b239-95624fef1061,1738 Event 1,1738,1738,"1738: Pope Clement XII issues In eminenti apostolatus, prohibiting Catholics from becoming Freemasons.",[]
171,0e5148ba-0e75-4347-9b53-a22a47f03ca9,1910 Event 3,1910,1910,May – July: Albanian Revolt of 1910.,[]
172,0e5ad046-39db-4042-8115-33caa9430759,1970 Event 26,1970,1970,December 21: Elvis Presley was welcomed to the White House by U.S. President Richard Nixon.,[]
173,0e9065fc-3847-4677-b323-a460ccc05744,2016 Event 23,2016,2016,"The 2016 Summer Olympics take place in Rio de Janeiro, Brazil.",[]
174,0e91427e-e52f-464c-902c-7965e1f37e36,1797 Event 1,1797,1797,"1789: George Washington is elected the first President of the United States. Inaugurated on April 30, he serves until 1797.",[]
175,0eb830d0-f9ea-4f64-b3c9-d676d1124895,1662 Event 1,1662,1662,"1662: Jacques Aymar-Vernay, who later reintroduced Dowsing into popular use in Europe, is born.",[]
176,0ec30425-9642-43bb-b279-2a1334cf881f,1991 Event 11,1991,1991,June 27 – July 7: The Ten-Day War in Slovenia begins the Yugoslav Wars.,"[{'id': 'fccabcd4-7b1a-4620-9fd0-67ba1c90955f', 'name': 'Slovenia'}]"
177,0ed5b6cc-e68c-4976-9ca5-093fd6d58d1c,1994 Event 15,1994,1994,July 1: Plano Real introduces the new real currency in Brazil.,[]
178,0edcc4c5-505a-4b80-968f-90ef8539ba94,2006 Event 23,2006,2006,"The Baiji, the Yangtze river dolphin, becomes functionally extinct.",[]
179,0f0ba051-b0dd-4761-9953-36d7462f4f2a,1734 Event 1,1734,1734,1732–1734: Crimean Tatar raids into Russia.&#91;8&#93;,[]
180,0f0e2a3e-bbe2-4406-9191-6e2e0c8bca7f,1981 Event 6,1981,1981,April 12: First orbital flight of the Space Shuttle.,[]
181,0f114399-1630-42f7-81ca-e71607750fe1,1616 Event 1,1616,1616,1616: Death of retired shōgun Tokugawa Ieyasu.,[]
182,0f39e376-275c-4983-9e38-6b23ad9eb95d,1916 Event 8,1916,1916,July – November: Battle of the Somme on Western Front; massive casualties.,[]
183,0f44ef35-a4ad-4fba-913a-60c3edb1b1c2,1740 Event 1,1740,1740,"1740: The British captured St. Augustine, Florida but lose to the Spanish during the Siege of St. Augustine.",[]
184,0f527ec5-f0e1-4979-8f27-e424c8fe6197,1997 Event 24,1997,1997,"November 17: 62 people are killed by 6 Islamic militants outside the Temple of Hatshepsut in Luxor, Egypt.",[]
185,0f544ea6-090b-475b-a83c-d2a5ae365fbf,1953 Event 1,1953,1953,January 20: Dwight D. Eisenhower is inaugurated as President of the United States.,[]
186,0f6521fd-fdd7-4f97-95a9-7ffa70571254,1534 Event 1,1534,1534,1534: Jacques Cartier claims Canada for France.,[]
187,0f76364c-ba82-49a2-9ae6-87e839023354,1981 Event 15,1981,1981,August 12: IBM Personal Computer released.,[]
188,0f8b79cc-e402-44c5-b2b9-0ef284c1df1d,2018 Event 26,2018,2018,Bill Cosby found guilty of drugging and sexually assaulting a woman and is sentenced to three to ten years in prison.,[]
189,0f9bb380-c297-402f-83ba-94917c35bc81,1997 Event 18,1997,1997,July 15: Fashion designer Gianni Versace is murdered by Andrew Cunanan.,[]
190,0fba5f86-2335-43cf-be51-3c4945782d78,1988 Event 7,1988,1988,October 5: Chile's Augusto Pinochet loses a national plebiscite on his rule.,[]
191,0fd43a70-0431-420c-86bc-62d7ba37a3ec,1905 Event 7,1905,1905,December 5: Liberal Henry Campbell-Bannerman becomes Prime Minister of the United Kingdom.,[]
192,102588e6-d284-4229-8787-dd8d33360efb,1911 Event 2,1911,1911,"January 18: Eugene B. Ely lands on the deck of the USS Pennsylvania stationed in San Francisco harbor, marking the first time an aircraft lands on a ship.",[]
193,1026a7ee-d6ec-4f20-94e1-6d04d05ee8d7,1527 Event 1,1527,1527,"1527: June 22, The Javanese Prince Fatahillah of the Cirebon Sultanate successfully defeated the Portuguese armed forces at the site of the Sunda Kelapa Harbor. The city was then renamed Jayakarta, meaning ""a glorious victory."" This eventful day came to be acknowledged as Jakarta's Founding Anniversary.",[]
194,102c98db-26ab-4b04-9569-4eab32ce4b52,1935 Event 8,1935,1935,November 15: Manuel L. Quezon becomes President of the Philippines.,[]
195,103fa1fc-26ca-4d38-a758-df53e348f2a9,1960 Event 18,1960,1960,The Beatles form in Liverpool.,[]
196,104aa0d0-c960-4273-ac12-8ad29fe4f436,2003 Event 14,2003,2003,Final flight of the SST (Supersonic Transport) Concorde.,[]
197,10514a68-9684-4d56-88fe-7ca840df435f,2016 Event 21,2016,2016,"The Colombian government signs a peace deal with FARC to end the Colombian conflict, despite narrowly losing a referendum.",[]
198,1060d403-8bd2-4b88-b41e-b52e27374534,1995 Event 2,1995,1995,Establishment of the World Trade Organization.,[]
199,10695495-3bde-4cb4-963c-1e8fda12efb2,1600 Event 1,1600,1600,"1600: The Portuguese win a major naval battle in the bay of Ambon.&#91;18&#93; Later in the year, the Dutch join forces with the local Hituese in an anti-Portuguese alliance, in return for which the Dutch would have the sole right to purchase spices from Hitu.&#91;18&#93;",[]
200,10727cb2-7c28-4738-bb50-ae4d24ee631b,1864 Event 1,1864,1864,1864–1866: The Chincha Islands War was an attempt by Spain to regain its South American colonies.,[]
201,10829580-5296-46bb-bc47-5b86628de2bc,1507 Event 1,1507,1507,"1507: Afonso de Albuquerque conquered Hormuz and Muscat, among other bases in the Persian Gulf, taking control of the region at the entrance of the Gulf.",[]
202,1082b499-ebcf-47d9-b888-d21e143159a6,1457 Event 1,1457,1457,1457: Construction of Edo Castle begins.,[]
203,1089b1e0-b453-4225-8c51-411526ca3fd7,1901 Event 3,1901,1901,March 2: Platt Amendment limits the autonomy of Cuba in exchange for withdrawal of American troops.,[]
204,10f76e8c-e590-40fb-bef8-2b7644a66099,1958 Event 3,1958,1958,July 29: NASA formed.,[]
205,10f7e0a5-0c0e-4f53-a3e0-3005e2bebbf6,2020 Event 73,2020,2020,The United States signs a tentative peace agreement with the Taliban.,[]
206,113ba7e5-8d64-4645-8c20-e0d86ed01c38,1403 Event 1,1403,1403,1403: The Yongle Emperor moves the capital of China from Nanjing to Beijing.&#91;7&#93;,[]
207,11540e79-e97b-4f22-914d-e23fd6ba2246,2021 Event 6,2021,2021,"January 13: In Lyon, France, the first transplant of both arms and shoulders is performed on an Icelandic patient at the Édouard Herriot Hospital.","[{'id': '3a1a3997-6af5-4b4d-80e1-ab4a999b8cc9', 'name': 'Iceland'}]"
208,1167bcc3-8893-42b0-9a7f-b1f1cde73294,1970 Event 13,1970,1970,September 3: Death of Vince Lombardi.,[]
209,11925bec-cc3e-460e-b451-bf0fd7f7a507,1994 Event 9,1994,1994,"May 1: Death of Ayrton Senna, Brazilian racing driver.",[]
210,11a10036-6404-46eb-9a52-1af5a34c0642,1977 Event 1,1977,1977,January 20: Jimmy Carter is inaugurated as President of the United States.,[]
211,11cc3018-cc5a-45b3-9670-c70e3580af9b,1971 Event 3,1971,1971,April 20: National Public Radio (NPR) airs its first broadcast.,[]
212,121aa014-153c-4253-972d-e7e54fb40cfa,1947 Event 4,1947,1947,August 14 – 15: Partition of India. Independence of India and Pakistan and beginning of First Indo-Pakistani War.,[]
213,123d40be-f034-427f-9b63-cff0a75413ce,1570 Event 1,1570,1570,1570: Sultan Hairun of Ternate (in present-day Indonesia) is killed by the Portuguese.&#91;11&#93; Babullah becomes the next Sultan.,[]
214,127865d8-a29f-4ee4-a5ca-ec7ad4866e35,2016 Event 16,2016,2016,"November 18: Former Philippine president Ferdinand Marcos is buried at the Libingan ng mga Bayani with rites closed to the general public that resulted in nationwide protests by groups, sectors, and personalities opposing the burial of Marcos at the state cemetery.",[]
215,1288c241-2e19-4181-aa11-04c4c3f23f96,1770 Event 1,1770,1770,"1770: 5 March, the Boston Massacre.",[]
216,12943ce8-309c-4ee0-80f1-4a6d929f9e80,1660 Event 1,1660,1660,1660: Royale General Post Office established.,[]
217,12c1fc2c-3ad7-4f32-9f8b-96ec0b83b1b4,2018 Event 23,2018,2018,Death and state funeral of George H. W. Bush,[]
218,12cf500e-596a-48b1-8cd7-a2b8980e8cc6,2021 Event 34,2021,2021,April 28 – May 1: A border clash between Kyrgyzstan and Tajikistan leads to 55 deaths.,"[{'id': 'be7057ef-84d4-4e52-b39f-f92575c08122', 'name': 'Kyrgyzstan'}, {'id': 'a49abb31-6316-4468-b2c2-7f2e5f3180f4', 'name': 'Tajikistan'}]"
219,12d12158-02aa-4d06-8d96-9e92191c1206,2001 Event 2,2001,2001,January 20,[]
220,13214bbc-bb85-4e12-9a33-9953c36c9310,1956 Event 1,1956,1956,January 1: Independence of Sudan from Britain.,[]
221,1327aa40-ab9d-4ace-898b-8b0743de2579,1725 Event 1,1725,1725,1722–1725: Controversy over William Wood's halfpence leads to the Drapier's Letters and begins the Irish economic independence from England movement.,[]
222,132eeb66-ae9b-4ac6-8840-abba8b4138a9,2006 Event 5,2006,2006,March 21: Twitter is launched.,[]
223,132f84db-8f9a-4d70-912d-fab0ef4dc15d,1599 Event 1,1599,1599,"1599: March, Leaving Europe the previous year, a fleet of eight ships under Jacob van Neck was the first Dutch fleet to reach the ‘Spice Islands’ of Maluku.&#91;17&#93;",[]
224,13620be3-48b7-48c9-bc5b-b6c2ec498617,1979 Event 19,1979,1979,The 1979 oil crisis becomes the second one since 1973.,[]
225,1367dca4-04db-47b7-be26-ccbf641df00c,1980 Event 5,1980,1980,"May 18: 1980 eruption of Mount St. Helens in Skamania County, state of Washington, leaves approximately 57 deaths and $1 billion of property damage.",[]
226,139938fa-a05c-4f91-9e43-0c0dd7ff8efd,1598 Event 1,1598,1598,1562–1598: French Wars of Religion between Catholics and Huguenots.,[]
227,139cb7b5-ae27-4aa3-a02a-d5d6323626fb,1954 Event 3,1954,1954,"July 29: J. R. R. Tolkien publishes The Fellowship of the Ring, the first volume of The Lord of the Rings.",[]
228,13c31df2-4b66-494b-94a8-6566724181ef,1694 Event 1,1694,1694,1694: Mary II of England dies.,[]
229,13c50a27-ef11-462f-b30a-1b2a4aec41d3,2010 Event 21,2010,2010,Instagram is launched.,[]
230,13d8d865-7e75-4fc4-8641-232e4631033c,2018 Event 33,2018,2018,The university professor Giuseppe Conte becomes Prime Minister of Italy at the head of a populist coalition.,"[{'id': '06474784-7470-47c5-baf2-5f7eeaeb519d', 'name': 'Italy'}]"
231,13dfe6c5-c62d-4ade-a114-911179ac7554,1924 Event 6,1924,1924,May 10: The U.S. Federal Bureau of Investigation founded under J. Edgar Hoover.,[]
232,14185b70-4899-4dda-9716-5389ef950f7e,1614 Event 1,1614,1614,1614: Sultan Iskandar Muda of Aceh sinks a Portuguese fleet off of Bintan Island.,[]
233,1418f84f-266a-477a-8d63-e7349a6250e9,1984 Event 2,1984,1984,"April 1: Assassination of Marvin Gaye, American musician.",[]
234,141aa787-a25f-4e0e-aacf-547e1e5f64e4,2018 Event 5,2018,2018,June 12: The first summit between the US and North Korea and the first ever crossing of the Korean Demilitarized Zone by a North Korean leader occur.,[]
235,144b5803-9a22-40b6-8aa6-551bd5a746e7,1689 Event 1,1689,1689,1689: Bill of Rights takes effect.,[]
236,145ca62a-62b1-4021-9541-eb32b9345fd2,1569 Event 1,1569,1569,1569: Peace treaty signed by Sultan Hairun of Ternate and Governor Lopez De Mesquita of Portugal.,[]
237,145f0723-8fcc-4eb6-bc68-5575b4cf3abc,1942 Event 11,1942,1942,The Manhattan Project begins.,[]
238,1465d118-e2a0-434b-8a6f-4d053c3b3328,2004 Event 10,2004,2004,December 12: Sony Computer Entertainment launches the PlayStation Portable.,[]
239,146eb6db-b10a-4734-908d-6114969097b8,1514 Event 1,1514,1514,1514: Dózsa rebellion (peasant revolt) in Hungary.  Martin Luther initiated the Reformation with his Ninety-five Theses in 1517.,[]
240,14754fb7-1b30-407f-a869-bc6c783c9437,1799 Event 1,1799,1799,1766–1799: Anglo-Mysore Wars.,[]
241,14890de3-2c68-47b7-9ce5-ccc2b5bb5d8f,1996 Event 19,1996,1996,"August 1: Sarah Balabagan, an OFW who was accused of killing an Arab employee, is freed.",[]
242,148ff1be-09c9-43bd-965c-af47e93afa56,1932 Event 10,1932,1932,The neutron is discovered by James Chadwick.,[]
243,14b00673-9020-4a59-b1c7-a0401d09994c,2003 Event 12,2003,2003,The Second Liberian Civil War ends.,[]
244,14b4daf7-3fa5-4e43-80b1-1c6a5e7cbde1,2014 Event 12,2014,2014,Uyghur genocide in Xinjiang begins.,[]
245,14d682d8-7523-4bc5-87bc-18fd7ae0266b,1745 Event 1,1745,1745,"1745: 17 February, Pakubuwono II establishes a new kraton in Sala village, along with Surakarta Sunanate.",[]
246,15090ab8-5d28-49c5-98ec-ab1e031d9dc5,1502 Event 1,1502,1502,1502: First reported African slaves in the New World,[]
247,150dac5d-3c42-48c7-bd8a-1a3419184b17,1998 Event 18,1998,1998,August 2: The Second Congo War begins.,[]
248,1512ac17-9bdf-4e4c-b6b6-a1efed4ae52f,1955 Event 5,1955,1955,April 18: Death of Albert Einstein.,[]
249,154a9dc2-d917-4e29-86c9-aacfa981d68b,1506 Event 1,1506,1506,"1506: King Afonso I of Kongo wins the battle of Mbanza Kongo, resulting in Catholicism becoming Kongo's state religion.  Battle of Cerignola: El Gran Capitan finds the corpse of Louis d'Armagnac, Duke of Nemours",[]
250,155da977-7ffb-44d7-8217-213ccedf7a8f,1954 Event 10,1954,1954,"Two Miami-based franchisees, David Edgerton and James McLamore, purchase the company ""Insta-Burger King"" and rename it ""Burger King"".",[]
251,157bd7a3-aa3a-4e88-a126-365f39c73a4b,1956 Event 3,1956,1956,March 23: Pakistan becomes a republic.,[]
252,15813e64-f8be-4697-bbe7-b67aa40ee19d,2017 Event 14,2017,2017,October 16 – 17: Philippine forces liberates Marawi City after the deaths of Isnilon Hapilon and Omar Maute.,[]
253,1585d507-6662-4736-98b4-68a57f9b0cf4,1969 Event 2,1969,1969,January 20: Richard Nixon is inaugurated as President of the United States.,[]
254,15a5b622-814f-46c2-af83-857ac2f71743,1918 Event 10,1918,1918,August 8 – 12: Battle of Amiens.,[]
255,15a888f3-80e2-4d9c-9704-fff8ee4ee598,1816 Event 1,1816,1816,1816–1828: Shaka's Zulu Kingdom becomes the largest in Southern Africa.,[]
256,15b43e25-85f7-484d-9d83-f557fc7c5a87,1993 Event 24,1993,1993,December 2: Colombian drug lord Pablo Escobar is gunned down by police.,[]
257,15e6510a-17da-4574-abeb-f2241225029a,1945 Event 1,1945,1945,February 4 – 11: Yalta Conference.,[]
258,15fb1c03-e7ea-476b-891e-784daabd2eca,1712 Event 1,1712,1712,1712: War of the Spanish Succession: The French defeat a combined Dutch-Austrian force at the Battle of Denain.,[]
259,16152025-89d2-4f36-acdf-d707089de668,1996 Event 28,1996,1996,December 26: Killing of JonBenét Ramsey.,[]
260,16193f36-8e78-40fd-9b34-28c7c2fdfb7c,1576 Event 1,1576,1576,"1576: Tahmasp I, Safavid shah, dies.",[]
261,163b2355-75ca-4c80-95ff-57bc9674eb09,1917 Event 2,1917,1917,April 6: USA joins the Entente for the last 17 months of World War I.,[]
262,164e761d-e825-4359-a894-ef069fb971cc,1926 Event 2,1926,1926,May 28: 28 May 1926 coup d'état in Portugal.,[]
263,16511a81-d103-42ff-bd09-b7463b7e1b0f,1995 Event 15,1995,1995,May 18: Release date of Braveheart.,[]
264,165aba4a-566a-4c28-8061-59b519cfc4da,1984 Event 7,1984,1984,"Operation Moses, the covert evacuation of Ethiopian Jews from Sudan during a civil war that caused a famine.",[]
265,165f247f-203c-427a-9ac9-21bb7a4b10e0,2011 Event 16,2011,2011,Second Ivorian Civil War.,[]
266,165fe43d-fe80-4ad8-a3e9-b3f25668fa7b,2019 Event 46,2019,2019,"More than 50 prisoners are killed in a series of riots in Amazonas, Brazil.",[]
267,167db10a-7c34-4a10-8332-7b1b566dcc88,1940 Event 10,1940,1940,"July – October: Battle of Britain, the first entirely aerial military campaign, becomes the first significant defeat for the Axis powers.",[]
268,168f8df5-ed82-4351-b471-fdf5363481b7,1957 Event 2,1957,1957,March 6: Independence of Ghana from Britain.,"[{'id': 'efd52879-2876-4fea-bbba-483aacf44ef4', 'name': 'Ghana'}]"
269,1697c9c8-c773-4333-9601-10dd7803b669,2009 Event 8,2009,2009,September 26: Typhoon Ketsana kills 789 people in the Philippines.,[]
270,169895e0-bac4-4912-82c1-9d5a8c9cf9e2,1975 Event 4,1975,1975,April 13: Bus massacre in Lebanon triggers the Lebanese Civil War which lasts until 1990,[]
271,16b74bd8-7076-4d3b-852d-3ba8802a00de,1975 Event 2,1975,1975,"April 4: Microsoft founded in Albuquerque, New Mexico by Bill Gates and Paul Allen.",[]
272,16d44653-ebf0-4e54-96f3-b406f7fe03c7,2017 Event 21,2017,2017,"This year's Atlantic Hurricane season features Hurricane Harvey, which kills 107 and becomes the costliest hurricane in US history, as well as Hurricane Irma, killing 134, and Hurricane Maria, killing 3,059.",[]
273,16deda38-a95b-44a3-be09-fc4f429472ff,1980 Event 6,1980,1980,May 21: The Empire Strikes Back is released.,[]
274,16e6c9a3-6876-4b80-99fc-9d47bb8c1742,1575 Event 1,1575,1575,"1575: Following a five-year war, the Ternateans under Sultan Babullah defeated the Portuguese.",[]
275,16e8cc6e-7657-45b5-bf04-57c90d881ccd,1974 Event 2,1974,1974,March 29,[]
276,16f0cf6c-1f99-4412-8377-42e57c6933a1,1630 Event 1,1630,1630,1630&#160;: Birth of Chatrapati Shivaji Maharaj at Shivneri fort.,[]
277,16f915da-c652-4d71-af1c-df4d09ba414b,1636 Event 1,1636,1636,"1636: Harvard University is founded in Cambridge, Massachusetts.",[]
278,1702e07e-5963-4233-8b9e-bea0c636292b,1615 Event 1,1615,1615,1615: The Portuguese stop hiring Japanese mercenaries after a brawl in Malacca.,[]
279,174c948c-d37c-4fb5-b06b-2fecb7903dd2,1765 Event 1,1765,1765,1765: The Stamp Act is introduced into the American colonies by the British Parliament.,[]
280,175ec97f-cc95-4ae0-9230-d04fb4fffc27,1932 Event 5,1932,1932,September 9: The Chaco War between Bolivia and Paraguay begins.,[]
281,1764b108-94cb-45b5-8269-a4afa1115393,1978 Event 13,1978,1978,October 9: The Uganda–Tanzania War begins.,[]
282,177bd183-46bc-4e1c-8e8a-0adff5799cbd,1615 Event 1,1615,1615,"1615: The Dutch East India Company is in open hostilities with the Kingdom of Gowa, South Sulawesi.",[]
283,177da01d-4c13-4352-b9d7-db71541b0c56,1954 Event 5,1954,1954,September 3: First Taiwan Strait Crisis begins.,[]
